Date,obs_swe,Qair,Rainf,Snowf,LWdown,SWdown,Tair,Wind
2008-07-28,,0.01312625,1.7773751e-05,0.0,399.55002,197.1375,21.275005,1.9625
2008-07-29,,0.01214125,0.0,0.0,398.8125,225.86249,21.787512,1.3000001
2008-07-30,,0.011274501,0.0,0.0,388.225,265.2375,20.900005,2.1125
2008-07-31,,0.012475,1.64225e-05,0.0,412.0,196.22499,21.512506,2.125
2008-08-01,,0.0142225,3.5394998e-05,0.0,417.13748,164.1375,22.512505,2.1375
2008-08-02,,0.015770001,0.00012992999,0.0,429.9375,37.962498,22.912506,2.1625001
2008-08-03,,0.013755,0.0001454275,0.0,402.975,98.5875,21.450006,1.15
2008-08-04,,0.0123075,0.0,0.0,359.3125,308.4125,23.000008,0.88750005
2008-08-05,,0.012541249,0.0,0.0,370.275,302.1125,22.950006,1.3375
2008-08-06,,0.014213749,0.0,0.0,396.63748,277.0875,23.62501,1.65
2008-08-07,,0.0125049995,0.0,0.0,369.5,294.6875,22.83751,1.3874999
2008-08-08,,0.011447,0.0,0.0,373.525,262.75,21.600012,2.0375
2008-08-09,,0.00976025,0.0,0.0,355.525,261.55002,20.262505,1.5500001
2008-08-10,,0.0103265,0.0,0.0,356.5375,284.6625,21.23751,1.0875
2008-08-11,,0.01166375,0.0,0.0,377.0875,286.4375,21.975006,1.725
2008-08-12,,0.012732499,3.05875e-06,0.0,408.3125,249.78749,22.812506,1.7375001
2008-08-13,,0.0136875,2.1160375e-05,0.0,414.6,144.6875,23.1625,1.7125
2008-08-14,,0.01482375,5.3096253e-05,0.0,421.75,71.799995,23.100006,1.1374999
2008-08-15,,0.01366625,2.9806375e-05,0.0,404.5375,146.0,20.712505,1.475
2008-08-16,,0.010538,1.5762502e-06,0.0,371.275,240.53749,19.887505,1.8625001
2008-08-17,,0.009789,0.0,0.0,338.2875,259.1875,21.200005,1.1374999
2008-08-18,,0.011552501,1.26875e-06,0.0,383.13748,238.925,21.887506,1.2375001
2008-08-19,,0.012268749,3.978375e-05,0.0,398.90002,128.09999,20.737503,1.775
2008-08-20,,0.00931325,1.755e-06,0.0,350.375,188.8125,18.275005,1.5749999
2008-08-21,,0.007959626,0.0,0.0,324.75,272.525,18.83751,0.83750004
2008-08-22,,0.007864375,0.0,0.0,333.5125,259.07498,18.137512,1.225
2008-08-23,,0.00772325,1.05525e-05,0.0,366.5625,138.375,17.162502,3.3500001
2008-08-24,,0.010281875,0.00012666,0.0,385.13748,67.049995,17.47501,3.1375
2008-08-25,,0.010222,0.0,0.0,393.23752,86.137505,19.562504,2.2625
2008-08-26,,0.0102005,2.45225e-05,0.0,386.1625,188.2,19.437508,1.5625
2008-08-27,,0.013086249,1.6465e-05,0.0,409.0625,66.4625,20.325008,1.5500001
2008-08-28,,0.013974999,2.9090625e-05,0.0,417.6625,86.8375,22.037506,0.9875
2008-08-29,,0.01492375,2.1073e-05,0.0,421.1875,105.85,22.150003,0.6125
2008-08-30,,0.012965,3.81875e-06,0.0,399.19998,184.95,21.500008,0.8875
2008-08-31,,0.013440001,1.2725e-06,0.0,396.92502,235.2,23.237509,0.925
2008-09-01,,0.014510001,2.1655002e-05,0.0,419.2125,117.0375,23.08751,0.55
2008-09-02,,0.014441251,1.4444001e-05,0.0,408.38748,195.66249,23.387505,2.05
2008-09-03,,0.014087501,9.911613e-05,0.0,407.48752,108.525,21.162506,1.7125
2008-09-04,,0.011856,0.0,0.0,366.3125,251.90001,21.825005,1.1750001
2008-09-05,,0.01269,0.0,0.0,386.61252,226.41249,22.287512,0.88750005
2008-09-06,,0.01472625,1.7864999e-05,0.0,419.4125,153.125,22.90001,0.575
2008-09-07,,0.012929,1.4075e-06,0.0,376.23752,137.96251,21.187504,0.78749996
2008-09-08,,0.010825626,2.2255e-05,0.0,351.73752,209.97499,20.375008,1.5749999
2008-09-09,,0.008779501,0.0,0.0,321.26248,255.40001,20.312504,1.3000001
2008-09-10,,0.01001575,0.0,0.0,331.30002,250.3125,20.462505,1.6875
2008-09-11,,0.011593751,0.0,0.0,366.025,218.21251,21.450005,1.6125001
2008-09-12,,0.01211125,3.3353751e-06,0.0,383.6,88.2875,21.15001,0.91249996
2008-09-13,,0.010617625,1.50375e-06,0.0,356.92502,212.21251,20.625008,1.4125
2008-09-14,,0.008539125,0.0,0.0,324.1625,229.03749,19.537502,1.0375
2008-09-15,,0.008447625,0.0,0.0,327.4875,230.8125,19.487503,1.0124999
2008-09-16,,0.00972,5.72375e-06,0.0,348.4375,210.92499,20.312504,1.525
2008-09-17,,0.009539125,7.09e-06,0.0,334.1625,222.625,21.025002,1.225
2008-09-18,,0.012370001,3.10875e-06,0.0,377.17502,207.8625,22.1875,2.0125
2008-09-19,,0.00765025,1.28375e-06,0.0,310.55002,208.77501,16.587513,1.8625001
2008-09-20,,0.008551875,0.0,0.0,333.7125,206.90001,18.41251,1.5
2008-09-21,,0.009817625,0.0,0.0,340.85,145.8875,19.225006,1.2375001
2008-09-22,,0.011144,1.2785876e-05,0.0,378.75,172.34999,20.650002,2.2875001
2008-09-23,,0.00586525,8.16875e-06,0.0,323.3375,140.3125,14.175007,4.025
2008-09-24,,0.004798375,0.0,0.0,304.125,186.46251,15.775002,3.425
2008-09-25,,0.008112625,0.0001036425,0.0,358.94998,115.225,15.600006,2.4125001
2008-09-26,,0.00627775,4.0738752e-05,0.0,313.7125,153.325,11.575005,3.9375
2008-09-27,,0.0056846254,3.919e-06,0.0,311.975,127.174995,12.200005,2.6125
2008-09-28,,0.005542375,1.464e-06,0.0,310.375,157.6125,14.312511,2.1499999
2008-09-29,,0.0060545,0.0,0.0,298.4,196.08751,14.962509,1.4875001
2008-09-30,,0.007618875,2.5373874e-05,0.0,344.32498,140.925,15.512505,1.5625
2008-10-01,,0.007419875,7.4912496e-05,0.0,321.8375,104.924995,12.162502,2.3875
2008-10-02,,0.005356125,8.6225e-06,0.0,293.48752,173.47499,13.037506,1.3874999
2008-10-03,,0.00822475,0.00015950625,0.0,354.65,94.762505,15.162502,2.5
2008-10-04,,0.0057115,0.0,0.0,304.8125,170.825,13.262508,2.2875001
2008-10-05,,0.005179,0.0,0.0,288.875,161.95,13.300007,1.1625
2008-10-06,,0.006188625,2.869375e-05,0.0,333.42502,124.65,14.237507,1.5875
2008-10-07,,0.0062095,5.52625e-06,0.0,309.8,153.8625,12.575005,1.5124999
2008-10-08,,0.0070430003,1.06675e-05,0.0,329.9375,158.875,15.262508,2.3999999
2008-10-09,,0.00906825,7.9751255e-05,0.0,362.90002,52.2,15.312508,1.9625001
2008-10-10,,0.009671,0.000106613756,0.0,371.36252,99.3125,16.762505,2.6125
2008-10-11,,0.006205,5.2293748e-05,0.0,319.51248,119.587494,11.062511,4.1625
2008-10-12,,0.0054809996,0.0,0.0,300.9375,144.375,13.487511,2.95
2008-10-13,,0.00826825,1.798875e-05,0.0,332.6875,140.875,16.41251,2.6625001
2008-10-14,,0.008272125,7.82625e-06,0.0,337.9125,145.95,16.325008,1.6374999
2008-10-15,,0.0071415002,4.2176252e-05,0.0,295.65,148.8125,13.687508,1.275
2008-10-16,,0.00514325,0.0,0.0,278.275,156.175,12.500011,0.8
2008-10-17,,0.007557625,2.2560002e-05,0.0,337.85,120.887505,14.250004,1.3125
2008-10-18,,0.00843725,3.118625e-05,0.0,316.275,136.325,14.450008,1.3000001
2008-10-19,,0.008351875,0.0,0.0,328.3375,149.8875,15.72501,2.0874999
2008-10-20,,0.0077647497,0.0,0.0,313.17502,139.15001,13.612507,1.35
2008-10-21,,0.00610825,0.0,0.0,284.225,145.575,13.425007,1.1875
2008-10-22,,0.0067509995,0.0,0.0,310.7125,130.1875,12.937504,1.5375
2008-10-23,,0.008819249,3.765375e-05,0.0,362.86252,92.35,16.475006,3.8999999
2008-10-24,,0.0096803745,0.00030048875,0.0,372.65002,26.6875,15.10001,3.0249999
2008-10-25,,0.0055665,1.9394998e-05,0.0,301.9,129.7,12.325005,2.6875
2008-10-26,,0.0053006248,4.798375e-05,0.0,281.05002,79.987495,7.6875076,2.1875
2008-10-27,,0.00493675,1.897625e-05,0.0,299.67502,90.375,8.212505,2.8000002
2008-10-28,,0.0048215003,5.8063753e-05,0.0,292.5125,85.125,6.675007,2.4375
2008-10-29,,0.00406475,1.53775e-05,0.0,274.94998,96.2125,6.100006,2.1875
2008-10-30,,0.00412675,7.0949995e-06,0.0,295.86252,92.65,8.300011,1.9125
2008-10-31,,0.0049662082,8.6665e-05,0.0,306.5875,151.41667,9.379174,1.9125
2008-11-01,,0.004225167,2.9050001e-05,1.7770418000000002e-16,271.47916,81.45417,6.7791734,1.9041667
2008-11-02,,0.0046974584,4.1666667e-06,6.9e-17,290.83334,87.85,9.395837,1.6958333
2008-11-03,,0.0039905417,6.7879584e-05,2.9569212e-06,298.97916,80.566666,5.291673,3.3416665
2008-11-04,,0.003053625,3.2420833e-06,9.245834e-07,272.20834,87.06667,4.6250052,2.6291666
2008-11-05,,0.0050471667,0.0,0.0,301.70834,89.50833,10.025002,2.0249999
2008-11-06,,0.005964041,2.0833331e-05,4.478671e-21,314.35416,79.825005,12.70834,2.2958333
2008-11-07,,0.0026902917,1.78535e-07,2.0654583e-05,290.29166,64.8375,1.4375051,4.8333335
2008-11-08,,0.0036989169,2.0556248e-05,2.7703223e-07,312.47916,52.341663,6.0375075,6.554167
2008-11-09,,0.003908292,1.24975e-05,2.5080957e-09,284.89584,92.75833,4.841675,2.325
2008-11-10,,0.0033645835,0.0,0.0,242.1875,113.19583,3.341671,1.6125001
2008-11-11,,0.003359875,0.0,0.0,236.9375,118.5,3.716671,0.9458334
2008-11-12,,0.00376975,0.0,0.0,260.16666,94.97083,5.5583367,0.9791667
2008-11-13,,0.004679417,0.0,0.0,306.16666,72.69583,8.81667,0.9041667
2008-11-14,,0.0056334585,8.333333e-06,8.091667e-20,305.125,70.9,9.137505,1.3916668
2008-11-15,,0.0057005,0.000116083334,8.730909e-13,338.0625,31.125,8.829173,1.7333332
2008-11-16,,0.0050878334,1.25e-05,7.871666e-14,314.41666,73.833336,7.5458374,2.7291667
2008-11-17,,0.0041211667,1.6665834e-05,1.4570833e-09,309.91666,82.5625,6.2625046,1.5
2008-11-18,,0.0030956666,4.0975e-06,6.920833e-08,258.1875,77.79583,2.666673,2.9458332
2008-11-19,,0.0021640833,3.9453816e-13,0.000108216664,266.41666,63.30417,-2.9791641,1.9375
2008-11-20,,0.0023057917,0.0,0.0,253.72917,81.86667,-1.7999954,1.3833333
2008-11-21,,0.0025602917,1.1066667e-06,3.0600002e-06,257.97916,80.7875,0.0791715,3.7083333
2008-11-22,,0.0033912917,9.403271e-06,2.393125e-05,291.4375,65.61667,1.3291727,2.8
2008-11-23,,0.002176,1.5195833e-07,4.0145833e-06,264.60416,73.5625,1.0208397,4.2208333
2008-11-24,,0.0020970001,0.0,0.0,242.4375,68.7125,-1.9958254,2.0333333
2008-11-25,,0.0021788334,0.0,0.0,231.0625,96.975,-1.8333282,1.1541667
2008-11-26,,0.002796125,0.0,0.0,262.70834,80.32083,3.8208416,1.9291667
2008-11-27,,0.00348875,8.333333e-06,3.9679167e-12,277.89584,30.745834,3.6208408,1.8874999
2008-11-28,,0.0027075831,0.0,0.0,264.41666,73.13333,1.7625071,1.0708333
2008-11-29,,0.00384425,0.00014405504,5.071083e-05,301.125,57.8625,4.4375052,3.9375
2008-11-30,,0.0022994585,2.00625e-11,1.25e-05,259.3125,99.89166,-0.44999442,3.5708332
2008-12-01,,0.0030430416,0.0,0.0,266.66666,83.308334,4.000004,2.825
2008-12-02,,0.0044145416,0.0,0.0,284.79166,63.441666,5.5666733,1.9416666
2008-12-03,,0.002914375,0.0,0.0,229.25,86.049995,1.1958389,1.3000001
2008-12-04,,0.0053425417,4.5833334e-05,6.438419e-15,322.33334,29.041666,8.700002,3.9875
2008-12-05,,0.0038089585,8.3348195e-06,8.331692e-06,306.5,22.241667,3.0166714,2.7958333
2008-12-06,,0.00212125,1.0002183e-13,6.25e-05,266.8125,46.8,-3.8749936,1.7583333
2008-12-07,,0.0026600417,4.3541668e-13,4.1666667e-06,265.1875,65.683334,-0.29999414,2.1833334
2008-12-08,,0.0042735,1.2499167e-05,1.8704167e-09,285.0625,62.045834,6.35001,2.4041667
2008-12-09,,0.0042869584,8.333333e-06,7.627917e-13,287.04166,74.32917,7.8375077,2.2208333
2008-12-10,,0.0030749168,7.77375e-06,5.594167e-07,276.91666,48.041668,2.625005,3.0583334
2008-12-11,,0.0028859165,1.0963124e-07,4.9891252e-05,289.04166,28.029167,-0.7041626,2.1333334
2008-12-12,,0.0019721251,1.8702917e-09,8.331251e-06,249.91667,48.220837,-2.5666618,2.6499999
2008-12-13,,0.0018062084,0.0,0.0,240.5,76.49167,-3.1624947,1.3458333
2008-12-14,,0.00210725,9.345834e-15,1.6666667e-05,250.04167,77.2875,-2.8666623,1.7208333
2008-12-15,,0.0022515834,0.0,0.0,262.60416,51.899998,-0.8124962,2.125
2008-12-16,,0.0032795835,0.0,0.0,269.0,58.675,4.1208396,1.875
2008-12-17,,0.004933125,0.0,0.0,296.27084,62.770832,7.325007,1.975
2008-12-18,,0.0031378334,5.0571583e-05,1.5859427e-05,293.35416,62.4375,1.7625071,4.8708334
2008-12-19,,0.0028834166,8.896251e-06,1.19370825e-05,274.14584,47.291668,1.7708384,2.125
2008-12-20,,0.00339925,2.685625e-05,2.3097457e-06,304.27084,26.566666,2.3625057,3.4958334
2008-12-21,,0.002419875,1.9077305e-10,8.333334e-05,285.1875,45.350002,-2.4958267,3.2875001
2008-12-22,,0.001622625,0.0,0.0,217.375,64.375,-4.4333267,2.1541667
2008-12-23,,0.0023217916,6.3208336e-13,4.1666667e-06,279.3125,76.979164,-1.4374924,1.4541668
2008-12-24,,0.0033810418,2.42875e-06,1.7379166e-06,287.02084,54.716663,4.212509,2.2416666
2008-12-25,,0.0033714166,2.2297247e-05,0.00037134168,304.3125,33.8875,0.43750635,3.8208332
2008-12-26,,0.0015277917,2.783336e-15,7.916666e-05,258.41666,66.25,-7.716661,4.8375
2008-12-27,,0.0015416251,0.0,0.0,221.16667,70.995834,-4.9166617,5.1749997
2008-12-28,,0.0020280418,6.283333e-14,4.1666667e-06,276.58334,48.3875,-2.3458278,4.7833333
2008-12-29,,0.0026831666,2.5487086e-09,2.9162502e-05,293.85416,36.208332,-0.5083275,1.75
2008-12-30,,0.003323625,3.8316673e-05,0.00010265459,298.04166,25.458334,-0.23333104,3.1375
2008-12-31,,0.0037855,6.795292e-05,1.9315083e-05,294.54166,47.495834,2.6208382,4.8458333
2009-01-01,,0.0027845,0.0,0.0,245.25,69.07917,0.22500484,1.5
2009-01-02,,0.0030732083,1.3045416e-06,1.5361666e-05,287.47916,50.879166,1.5083389,1.3249999
2009-01-03,,0.0025066666,1.5932292e-06,1.5073333e-05,287.1875,38.633335,0.17917125,3.2208335
2009-01-04,,0.00202475,2.197467e-13,3.3216667e-05,273.02084,61.100002,-2.8999913,4.5583334
2009-01-05,,0.0019040416,3.2387501e-15,8.333333e-06,263.58334,64.075005,-4.141664,3.3999999
2009-01-06,,0.0023908333,6.0037916e-12,3.3333334e-05,277.39584,44.091663,-2.8999913,2.0708334
2009-01-07,,0.0019512083,0.0,0.0,243.85417,88.02917,-3.724992,1.9333334
2009-01-08,,0.001738125,0.0,0.0,222.39583,65.025,-6.2958274,1.25
2009-01-09,,0.0025965415,3.6941668e-09,8.329166e-06,288.45834,33.495834,-0.024993896,2.1166666
2009-01-10,,0.0031743331,3.31805e-07,9.5505e-05,304.22916,31.012499,-0.32499313,2.4375
2009-01-11,,0.0022468334,0.0,0.0,258.95834,56.475002,-2.2124965,1.725
2009-01-12,,0.0023227085,0.0,0.0,270.14584,58.837498,-1.7708257,1.4708333
2009-01-13,,0.0026561252,0.0,0.0,268.54166,65.549995,-1.3666598,1.2541667
2009-01-14,,0.0029093334,1.0946501e-05,7.6087505e-05,280.25,54.995834,-0.27499518,2.3916667
2009-01-15,,0.0015784167,0.0,0.0,217.22917,90.862495,-4.0291595,3.8958333
2009-01-16,,0.0017897916,8.954166e-14,4.1666667e-06,236.39583,106.9,-2.0916607,2.9375
2009-01-17,,0.001906,0.0,0.0,251.04167,107.25417,-1.4083239,2.0916667
2009-01-18,,0.0032653334,2.7035887e-05,2.2967915e-05,290.5625,87.4125,1.9458364,2.6166666
2009-01-19,,0.0035239167,4.0709823e-05,0.0001959772,309.3125,26.495834,0.9541702,5.625
2009-01-20,,0.00278175,7.94675e-08,6.624125e-05,275.125,53.208332,-2.4041595,0.8041666
2009-01-21,,0.002341125,1.0875e-09,4.1654166e-06,249.08333,73.53333,-3.7166595,1.0208334
2009-01-22,,0.003868458,0.00012725958,1.441654e-06,295.02084,69.104164,3.5083377,5.0
2009-01-23,,0.002776375,2.4995417e-05,4.1713306e-06,276.6875,81.36667,-0.433328,3.4208333
2009-01-24,,0.0015439166,6.466668e-13,1.2500001e-05,235.16667,69.916664,-5.549994,2.8125
2009-01-25,,0.0015117084,0.0,0.0,222.54167,85.40833,-6.654161,1.5875
2009-01-26,,0.002108125,5.7916664e-14,4.1666667e-06,246.83333,88.10834,-3.4416606,2.8291667
2009-01-27,,0.0016450416,0.0,0.0,237.125,91.12083,-4.208327,1.6625
2009-01-28,,0.0025585417,0.0,0.0,240.27083,95.020836,0.2333374,3.5208333
2009-01-29,,0.0031748333,1.7362085e-05,3.4707919e-06,287.6875,75.041664,2.5958378,2.5375001
2009-01-30,,0.001764625,0.0,0.0,256.72916,86.950005,-2.2166595,1.7458334
2009-01-31,,0.0013315417,0.0,0.0,224.6875,84.47083,-4.4916596,2.4875
2009-02-01,,0.0018792916,6.151666e-14,2.9166666e-05,261.875,58.183334,-3.1124954,7.0750003
2009-02-02,,0.0016795833,1.26186245e-17,1.6666667e-05,248.95833,109.4375,-4.0041604,2.2916667
2009-02-03,,0.0018977917,4.301667e-11,1.6666667e-05,248.60417,105.354164,-2.3333256,3.4458332
2009-02-04,,0.0020585833,6.3479166e-07,2.0200001e-05,246.14583,79.520836,-1.2208277,2.0958333
2009-02-05,,0.0030630417,3.8816743e-06,0.000108384585,299.16666,49.3,-1.058328,0.9458334
2009-02-06,134.0,0.0019954166,1.5746092e-11,4.9883336e-05,255.54167,83.1625,-4.4083276,2.5083334
2009-02-07,,0.0028514583,9.53778e-07,0.00014013292,289.20834,83.666664,-0.77499646,3.8833332
2009-02-08,,0.002010625,7.2994294e-10,0.00010798333,260.02084,84.933334,-2.7666638,4.2291665
2009-02-09,,0.002619125,5.4367083e-10,1.2499583e-05,274.02084,94.81667,-0.27499518,1.5791668
2009-02-10,,0.001855875,5.345833e-10,4.16625e-06,234.875,97.73334,-3.9916573,2.0916667
2009-02-11,,0.0031717084,2.04295e-06,3.54575e-05,294.54166,80.691666,0.80417377,3.5208333
2009-02-12,,0.00238475,0.0,0.0,259.20834,87.137505,-0.11666107,2.7916667
2009-02-13,,0.0042287083,8.8755005e-05,2.7912823e-05,324.72916,39.895832,3.8041725,5.016667
2009-02-14,,0.0030674168,8.298333e-06,3.4732167e-08,278.83334,90.975,2.8500073,4.9083333
2009-02-15,,0.0018372916,1.5744962e-14,6.666667e-05,265.14584,83.76667,-5.2708297,2.0708334
2009-02-16,,0.001864125,1.5158251e-13,6.6550005e-05,257.85416,60.087498,-5.2291617,1.8375
2009-02-17,,0.0016358751,1.4736645e-13,3.3333334e-05,234.95833,115.208336,-5.6166635,3.1458333
2009-02-18,,0.001446375,2.1275e-20,2.0833331e-05,236.14583,125.958336,-5.966662,4.0875
2009-02-19,,0.0016553333,2.0571634e-13,1.25e-05,262.08334,78.21667,-4.2624955,2.8625
2009-02-20,,0.0029517915,6.323958e-08,0.00017054084,298.66666,51.658337,-1.8208326,4.9
2009-02-21,,0.0019038749,1.0387417e-11,6.238333e-05,252.85417,67.1875,-5.124994,3.1833334
2009-02-22,,0.0022536668,1.4022262e-06,3.6098336e-05,264.79166,103.40833,-3.3166618,0.6125
2009-02-23,,0.0017570417,3.632625e-15,8.333333e-06,240.8125,109.42917,-5.5874953,0.32500002
2009-02-24,,0.0030923334,2.7220834e-08,8.3062505e-06,290.70834,93.57916,1.0125084,3.3999999
2009-02-25,,0.0021676251,4.3310422e-08,1.2456668e-05,274.54166,116.29584,-1.5083262,4.6749997
2009-02-26,,0.0018945833,0.0,0.0,252.0625,120.174995,-1.9166616,1.9583334
2009-02-27,,0.0024305417,1.9644136e-07,1.230375e-05,264.04166,135.72084,-0.77499264,3.0416667
2009-02-28,,0.0018502916,1.7416667e-13,4.1666667e-06,252.58333,151.57916,-2.3458278,2.0125
2009-03-01,,0.00197475,2.7402082e-11,3.7499998e-05,250.20833,109.07916,-1.6083273,2.75
2009-03-02,,0.0017766667,1.1783396e-11,1.25e-05,251.625,149.27916,-3.76666,2.925
2009-03-03,,0.0021610416,0.0,0.0,249.47917,156.81667,-0.43749237,1.7083334
2009-03-04,,0.0026569583,0.0,0.0,252.08333,111.583336,-0.25416055,0.9916666
2009-03-05,,0.0028754168,2.8520833e-06,1.3145833e-06,251.41667,95.59167,1.1333402,2.5041666
2009-03-06,,0.0032445416,0.0001511337,2.734676e-05,304.83334,62.120834,2.600006,4.5375
2009-03-07,,0.001825875,1.2255834e-12,2.9166666e-05,255.66667,133.96251,-1.3291613,4.0375
2009-03-08,,0.001840875,0.0,0.0,226.89583,194.39583,0.25834146,1.8208333
2009-03-09,,0.0038161667,0.0,0.0,267.35416,122.229164,4.220839,2.9666665
2009-03-10,204.0,0.0022252917,1.6972084e-06,3.1519583e-05,248.89583,123.34583,-2.495828,4.7999997
2009-03-11,,0.0026619583,1.7082084e-06,5.6625e-05,285.39584,149.48334,-0.7374942,6.758333
2009-03-12,,0.0026168332,9.675e-08,4.07e-06,262.375,129.5,-0.124993645,2.6416667
2009-03-13,,0.0038080832,5.7608337e-05,6.054781e-07,310.4375,89.59167,4.9750037,4.7916665
2009-03-14,,0.0028347916,5.2291084e-06,1.1437708e-05,294.58334,114.012505,1.6375046,5.170833
2009-03-15,,0.00238425,0.0,0.0,274.14584,102.09583,2.6833382,2.4583333
2009-03-16,,0.0036661664,6.5299996e-06,1.8033862e-06,293.45834,106.5875,4.120838,1.1458334
2009-03-17,,0.0035269584,8.329166e-06,2.3591666e-09,281.89584,73.17917,3.941672,2.8583333
2009-03-18,,0.004543125,0.0,0.0,296.85416,131.925,6.379168,4.0875
2009-03-19,,0.004341625,1.6467917e-05,4.3668147e-06,311.02084,68.84583,4.312504,3.9958334
2009-03-20,,0.0020860834,6.3791504e-06,2.2785416e-05,260.41666,173.13335,0.054171246,5.929167
2009-03-21,,0.0022205834,0.0,0.0,275.72916,144.31667,2.8708394,3.3458335
2009-03-22,,0.004788958,2.4869167e-05,1.306494e-07,326.83334,95.84167,5.6916733,5.441667
2009-03-23,,0.0021265,6.204167e-15,4.1666667e-06,269.08334,154.48334,-1.0874964,3.1958332
2009-03-24,,0.0020904583,0.0,0.0,237.91667,171.55833,-1.4708277,2.1
2009-03-25,,0.0022792083,6.2375e-11,4.1666667e-06,267.875,157.83333,1.3958397,2.05
2009-03-26,,0.0028450417,3.3620586e-07,3.7163332e-05,279.375,136.27083,0.916673,3.4708335
2009-03-27,,0.002067,0.0,0.0,225.35417,226.83333,0.20000713,1.2624999
2009-03-28,,0.003061875,6.64625e-07,7.66875e-06,270.52084,205.18333,1.9083391,2.0208333
2009-03-29,,0.0028854583,0.0,0.0,260.97916,187.3875,3.7791698,1.6125001
2009-03-30,,0.0036039583,3.7740832e-05,4.130992e-05,291.52084,145.07916,1.8125051,1.0708333
2009-03-31,,0.0030382082,0.0,0.0,244.75,231.58333,2.3333397,1.8166666
2009-04-01,,0.0030932082,0.0,0.0,259.27084,188.5,3.070839,1.3583332
2009-04-02,,0.0034619167,0.0,0.0,241.25,254.51666,4.0916724,1.5
2009-04-03,,0.0038840417,0.0,0.0,260.14584,234.0625,6.4708405,2.1458333
2009-04-04,,0.0038846666,0.0,0.0,297.1875,137.93333,8.083335,2.4458334
2009-04-05,,0.0028237083,4.1666667e-06,4.375e-13,272.08334,186.52083,8.2416725,3.0083332
2009-04-06,,0.0025321667,0.0,0.0,246.125,233.325,3.6583416,2.2791667
2009-04-07,,0.0023567083,0.0,0.0,238.27083,252.9375,4.4791718,1.6916666
2009-04-08,,0.0036616668,0.0,0.0,282.5625,164.99583,7.429174,1.9625
2009-04-09,,0.0037634585,0.0,0.0,291.0625,200.325,10.875004,2.1499999
2009-04-10,,0.0030529583,0.0,0.0,259.16666,214.82916,8.520837,2.6708333
2009-04-11,,0.0034556668,0.0,0.0,255.4375,256.27084,6.520841,2.7208335
2009-04-12,,0.0044385833,0.0,0.0,290.04166,246.08333,10.108338,1.6958333
2009-04-13,,0.004796375,0.0,0.0,310.79166,230.61665,11.141671,3.0249999
2009-04-14,,0.0045430833,1.25e-05,8.7400513e-13,304.5625,156.34999,8.008339,2.1208334
2009-04-15,,0.003961167,2.645e-06,9.855e-06,310.39584,159.0625,5.35834,4.0875
2009-04-16,,0.0018531666,0.0,0.0,239.14583,293.10416,6.1000037,1.9791666
2009-04-17,,0.0032192084,0.0,0.0,275.5,213.34999,8.595837,2.2625
2009-04-18,,0.0041997503,4.1666667e-06,8.7124996e-13,307.60416,168.1875,8.175008,2.675
2009-04-19,,0.0024036667,0.0,0.0,254.83333,285.21667,8.079171,1.5166668
2009-04-20,,0.0034351666,0.0,0.0,306.10416,157.97499,9.89584,3.0541668
2009-04-21,,0.0060329163,0.00017811666,4.732083e-12,348.14584,83.183334,9.216672,3.3
2009-04-22,,0.0056026666,1.6666667e-05,7.203333e-11,341.95834,84.86667,9.3041725,1.8291668
2009-04-23,,0.0033682918,4.1666667e-06,3.2579165e-11,286.72916,193.23334,4.6125045,3.0541668
2009-04-24,,0.0036204166,0.0,0.0,268.52084,234.24165,5.762507,1.9
2009-04-25,,0.0038210002,9.440291e-05,4.2406813e-05,305.97916,135.78334,6.162506,2.7083333
2009-04-26,,0.0037796248,9.095291e-05,1.2864736e-05,312.85416,119.44167,3.6916733,2.7124999
2009-04-27,,0.0037947919,8.333333e-06,5.2325002e-11,271.77084,267.25,6.6666703,4.25
2009-04-28,,0.003313375,0.0,0.0,246.375,312.46667,6.3458366,2.1208334
2009-04-29,,0.003990417,0.0,0.0,273.3125,279.54166,11.862507,1.3874999
2009-04-30,,0.003840625,5.72375e-06,0.0,307.57916,174.925,15.187504,2.3166666
2009-05-01,,0.0061210003,0.0,0.0,314.7375,285.4625,11.0625,1.275
2009-05-02,,0.006402375,0.0,0.0,353.11252,264.32498,14.912502,2.3374999
2009-05-03,,0.0077752504,0.0,0.0,375.4625,248.9875,14.337509,2.2124999
2009-05-04,,0.007608,0.0,0.0,346.32498,299.5875,15.375008,1.9
2009-05-05,,0.006501,1.3612502e-06,0.0,318.9375,306.8375,13.050003,1.3000001
2009-05-06,,0.00649675,0.0,0.0,335.38748,309.1625,13.6750145,1.7875
2009-05-07,,0.007942875,0.0,0.0,363.44998,289.73752,14.800007,1.725
2009-05-08,,0.0042827497,0.0,0.0,315.30002,300.32498,13.287506,1.5124999
2009-05-09,,0.0059622503,5.1543752e-06,0.0,368.63748,260.4625,14.762505,1.9
2009-05-10,,0.0058514997,0.0,0.0,333.375,283.6875,13.425007,1.8125
2009-05-11,,0.0062925,0.0,0.0,365.30002,201.6375,12.075005,1.6999999
2009-05-12,,0.00734775,0.00013844375,0.0,383.30002,132.0125,11.850002,1.9625
2009-05-13,,0.004986,1.74875e-05,0.0,310.73752,276.67502,9.775005,2.1625001
2009-05-14,,0.0043605,2.70175e-05,0.0,304.98752,256.5625,8.000004,2.8125
2009-05-15,,0.004989625,0.0,0.0,289.4,324.42502,9.650002,1.525
